Date,Warehouse_ID,Product_ID,Product_Name,Category,Brand,Stock_Level,Sales,Reorder_Level
2025-04-06,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,60,56,30
2025-04-06,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,251,28,35
2025-04-07,W001,P001,Tata Salt 1kg,Grocery,Tata,71,50,30
2025-04-07,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,71,65,25
2025-04-07,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,190,33,40
2025-04-07,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,191,23,20
2025-04-07,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,227,32,30
2025-04-07,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,161,36,40
2025-04-07,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,93,20,30
2025-04-07,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,111,48,35
2025-04-07,W002,P001,Tata Salt 1kg,Grocery,Tata,165,28,30
2025-04-07,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,244,31,25
2025-04-07,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,78,79,40
2025-04-07,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,81,31,20
2025-04-07,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,102,36,30
2025-04-07,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,84,16,40
2025-04-07,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,90,18,30
2025-04-07,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,263,10,35
2025-04-07,W003,P001,Tata Salt 1kg,Grocery,Tata,57,31,30
2025-04-07,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,60,35,25
2025-04-07,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,60,31,40
2025-04-07,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,227,46,20
2025-04-07,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,210,24,30
2025-04-07,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,108,19,40
2025-04-07,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,285,11,30
2025-04-07,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,208,20,35
2025-04-08,W001,P001,Tata Salt 1kg,Grocery,Tata,175,33,30
2025-04-08,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,173,36,25
2025-04-08,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,206,22,40
2025-04-08,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,239,24,20
2025-04-08,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,267,6,30
2025-04-08,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,85,20,40
2025-04-08,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,261,36,30
2025-04-08,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,198,32,35
2025-04-08,W002,P001,Tata Salt 1kg,Grocery,Tata,75,32,30
2025-04-08,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,151,26,25
2025-04-08,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,158,26,40
2025-04-08,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,95,16,20
2025-04-08,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,173,33,30
2025-04-08,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,191,31,40
2025-04-08,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,175,31,30
2025-04-08,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,215,18,35
2025-04-08,W003,P001,Tata Salt 1kg,Grocery,Tata,289,6,30
2025-04-08,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,115,39,25
2025-04-08,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,280,19,40
2025-04-08,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,187,14,20
2025-04-08,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,50,33,30
2025-04-08,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,86,20,40
2025-04-08,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,214,39,30
2025-04-08,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,149,33,35
2025-04-09,W001,P001,Tata Salt 1kg,Grocery,Tata,236,33,30
2025-04-09,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,89,7,25
2025-04-09,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,90,41,40
2025-04-09,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,83,28,20
2025-04-09,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,187,20,30
2025-04-09,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,201,27,40
2025-04-09,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,279,6,30
2025-04-09,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,170,31,35
2025-04-09,W002,P001,Tata Salt 1kg,Grocery,Tata,193,11,30
2025-04-09,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,189,7,25
2025-04-09,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,201,6,40
2025-04-09,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,47,40,20
2025-04-09,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,96,1,30
2025-04-09,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,132,45,40
2025-04-09,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,139,18,30
2025-04-09,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,93,6,35
2025-04-09,W003,P001,Tata Salt 1kg,Grocery,Tata,196,10,30
2025-04-09,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,208,41,25
2025-04-09,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,195,23,40
2025-04-09,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,157,62,20
2025-04-09,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,163,27,30
2025-04-09,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,163,32,40
2025-04-09,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,132,65,30
2025-04-09,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,256,44,35
2025-04-10,W001,P001,Tata Salt 1kg,Grocery,Tata,102,20,30
2025-04-10,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,256,7,25
2025-04-10,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,206,19,40
2025-04-10,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,227,28,20
2025-04-10,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,210,13,30
2025-04-10,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,167,13,40
2025-04-10,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,147,29,30
2025-04-10,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,139,13,35
2025-04-10,W002,P001,Tata Salt 1kg,Grocery,Tata,86,26,30
2025-04-10,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,254,15,25
2025-04-10,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,218,22,40
2025-04-10,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,155,13,20
2025-04-10,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,58,36,30
2025-04-10,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,206,39,40
2025-04-10,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,250,6,30
2025-04-10,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,153,13,35
2025-04-10,W003,P001,Tata Salt 1kg,Grocery,Tata,83,6,30
2025-04-10,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,209,16,25
2025-04-10,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,61,24,40
2025-04-10,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,155,6,20
2025-04-10,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,213,13,30
2025-04-10,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,245,11,40
2025-04-10,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,180,28,30
2025-04-10,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,96,26,35
2025-04-11,W001,P001,Tata Salt 1kg,Grocery,Tata,176,15,30
2025-04-11,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,254,27,25
2025-04-11,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,116,18,40
2025-04-11,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,204,22,20
2025-04-11,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,224,46,30
2025-04-11,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,186,42,40
2025-04-11,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,88,9,30
2025-04-11,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,153,36,35
2025-04-11,W002,P001,Tata Salt 1kg,Grocery,Tata,210,36,30
2025-04-11,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,146,10,25
2025-04-11,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,95,36,40
2025-04-11,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,166,45,20
2025-04-11,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,116,10,30
2025-04-11,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,199,13,40
2025-04-11,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,95,39,30
2025-04-11,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,171,28,35
2025-04-11,W003,P001,Tata Salt 1kg,Grocery,Tata,255,32,30
2025-04-11,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,162,29,25
2025-04-11,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,66,29,40
2025-04-11,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,110,7,20
2025-04-11,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,236,39,30
2025-04-11,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,121,40,40
2025-04-11,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,220,22,30
2025-04-11,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,266,24,35
2025-04-12,W001,P001,Tata Salt 1kg,Grocery,Tata,249,6,30
2025-04-12,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,96,13,25
2025-04-12,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,166,32,40
2025-04-12,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,164,24,20
2025-04-12,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,98,22,30
2025-04-12,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,228,20,40
2025-04-12,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,58,32,30
2025-04-12,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,74,11,35
2025-04-12,W002,P001,Tata Salt 1kg,Grocery,Tata,136,24,30
2025-04-12,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,161,23,25
2025-04-12,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,75,28,40
2025-04-12,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,275,20,20
2025-04-12,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,245,23,30
2025-04-12,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,214,36,40
2025-04-12,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,195,19,30
2025-04-12,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,134,6,35
2025-04-12,W003,P001,Tata Salt 1kg,Grocery,Tata,112,48,30
2025-04-12,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,137,42,25
2025-04-12,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,179,9,40
2025-04-12,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,101,33,20
2025-04-12,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,127,18,30
2025-04-12,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,188,28,40
2025-04-12,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,133,28,30
2025-04-12,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,121,22,35
2025-04-13,W001,P001,Tata Salt 1kg,Grocery,Tata,102,15,30
2025-04-13,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,274,16,25
2025-04-13,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,179,56,40
2025-04-13,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,79,14,20
2025-04-13,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,117,24,30
2025-04-13,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,228,15,40
2025-04-13,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,254,33,30
2025-04-13,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,96,44,35
2025-04-13,W002,P001,Tata Salt 1kg,Grocery,Tata,162,18,30
2025-04-13,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,129,28,25
2025-04-13,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,109,31,40
2025-04-13,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,90,31,20
2025-04-13,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,261,26,30
2025-04-13,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,53,35,40
2025-04-13,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,248,31,30
2025-04-13,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,176,9,35
2025-04-13,W003,P001,Tata Salt 1kg,Grocery,Tata,152,36,30
2025-04-13,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,255,36,25
2025-04-13,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,81,15,40
2025-04-13,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,262,26,20
2025-04-13,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,203,54,30
2025-04-13,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,105,22,40
2025-04-13,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,49,65,30
2025-04-13,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,105,55,35
2025-04-14,W001,P001,Tata Salt 1kg,Grocery,Tata,128,15,30
2025-04-14,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,285,7,25
2025-04-14,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,203,29,40
2025-04-14,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,126,35,20
2025-04-14,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,92,22,30
2025-04-14,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,247,44,40
2025-04-14,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,94,7,30
2025-04-14,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,143,33,35
2025-04-14,W002,P001,Tata Salt 1kg,Grocery,Tata,101,36,30
2025-04-14,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,197,48,25
2025-04-14,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,52,50,40
2025-04-14,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,244,15,20
2025-04-14,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,220,18,30
2025-04-14,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,66,36,40
2025-04-14,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,205,20,30
2025-04-14,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,167,24,35
2025-04-14,W003,P001,Tata Salt 1kg,Grocery,Tata,265,26,30
2025-04-14,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,256,6,25
2025-04-14,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,264,24,40
2025-04-14,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,190,16,20
2025-04-14,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,113,19,30
2025-04-14,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,108,44,40
2025-04-14,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,117,9,30
2025-04-14,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,118,36,35
2025-04-15,W001,P001,Tata Salt 1kg,Grocery,Tata,173,22,30
2025-04-15,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,233,22,25
2025-04-15,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,165,35,40
2025-04-15,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,228,29,20
2025-04-15,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,146,32,30
2025-04-15,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,108,37,40
2025-04-15,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,73,20,30
2025-04-15,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,154,16,35
2025-04-15,W002,P001,Tata Salt 1kg,Grocery,Tata,274,11,30
2025-04-15,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,41,50,25
2025-04-15,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,94,63,40
2025-04-15,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,72,41,20
2025-04-15,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,221,7,30
2025-04-15,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,199,7,40
2025-04-15,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,82,31,30
2025-04-15,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,158,32,35
2025-04-15,W003,P001,Tata Salt 1kg,Grocery,Tata,59,32,30
2025-04-15,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,271,22,25
2025-04-15,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,167,23,40
2025-04-15,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,207,29,20
2025-04-15,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,186,26,30
2025-04-15,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,154,6,40
2025-04-15,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,96,22,30
2025-04-15,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,228,14,35
2025-04-16,W001,P001,Tata Salt 1kg,Grocery,Tata,91,27,30
2025-04-16,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,137,63,25
2025-04-16,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,162,29,40
2025-04-16,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,155,51,20
2025-04-16,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,186,37,30
2025-04-16,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,265,31,40
2025-04-16,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,138,31,30
2025-04-16,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,93,33,35
2025-04-16,W002,P001,Tata Salt 1kg,Grocery,Tata,238,52,30
2025-04-16,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,219,10,25
2025-04-16,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,50,31,40
2025-04-16,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,173,13,20
2025-04-16,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,175,32,30
2025-04-16,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,73,13,40
2025-04-16,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,92,19,30
2025-04-16,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,85,22,35
2025-04-16,W003,P001,Tata Salt 1kg,Grocery,Tata,63,37,30
2025-04-16,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,165,37,25
2025-04-16,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,223,9,40
2025-04-16,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,65,26,20
2025-04-16,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,148,15,30
2025-04-16,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,275,9,40
2025-04-16,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,70,22,30
2025-04-16,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,264,20,35
2025-04-17,W001,P001,Tata Salt 1kg,Grocery,Tata,177,57,30
2025-04-17,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,94,31,25
2025-04-17,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,175,7,40
2025-04-17,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,103,18,20
2025-04-17,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,206,39,30
2025-04-17,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,58,52,40
2025-04-17,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,262,6,30
2025-04-17,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,249,6,35
2025-04-17,W002,P001,Tata Salt 1kg,Grocery,Tata,55,49,30
2025-04-17,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,176,29,25
2025-04-17,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,134,14,40
2025-04-17,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,241,32,20
2025-04-17,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,121,6,30
2025-04-17,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,64,26,40
2025-04-17,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,224,29,30
2025-04-17,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,82,37,35
2025-04-17,W003,P001,Tata Salt 1kg,Grocery,Tata,234,11,30
2025-04-17,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,165,26,25
2025-04-17,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,143,13,40
2025-04-17,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,128,28,20
2025-04-17,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,141,14,30
2025-04-17,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,72,19,40
2025-04-17,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,172,13,30
2025-04-17,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,192,33,35
2025-04-18,W001,P001,Tata Salt 1kg,Grocery,Tata,193,36,30
2025-04-18,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,87,22,25
2025-04-18,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,255,26,40
2025-04-18,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,95,6,20
2025-04-18,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,138,22,30
2025-04-18,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,227,24,40
2025-04-18,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,108,59,30
2025-04-18,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,117,10,35
2025-04-18,W002,P001,Tata Salt 1kg,Grocery,Tata,190,44,30
2025-04-18,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,167,24,25
2025-04-18,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,55,28,40
2025-04-18,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,209,48,20
2025-04-18,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,241,29,30
2025-04-18,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,209,29,40
2025-04-18,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,232,24,30
2025-04-18,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,140,41,35
2025-04-18,W003,P001,Tata Salt 1kg,Grocery,Tata,52,62,30
2025-04-18,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,242,16,25
2025-04-18,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,126,7,40
2025-04-18,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,119,22,20
2025-04-18,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,268,14,30
2025-04-18,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,253,24,40
2025-04-18,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,44,41,30
2025-04-18,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,250,19,35
2025-04-19,W001,P001,Tata Salt 1kg,Grocery,Tata,142,58,30
2025-04-19,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,105,26,25
2025-04-19,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,174,6,40
2025-04-19,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,290,6,20
2025-04-19,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,281,16,30
2025-04-19,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,239,28,40
2025-04-19,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,163,41,30
2025-04-19,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,246,19,35
2025-04-19,W002,P001,Tata Salt 1kg,Grocery,Tata,283,6,30
2025-04-19,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,62,33,25
2025-04-19,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,144,16,40
2025-04-19,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,235,10,20
